Filename,Component,Height,Width
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,121
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,116
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,122,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,54
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,119,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,119,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,133,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,129
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,50,137
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,130
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,121
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,119,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,52
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,41
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,119,46
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,89,232
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,129,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,49
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,134,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,235,96
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,120,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,126
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,45,137
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,124
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,41,117
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,46,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,40,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,47,132
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,52,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,41,117
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,44,122
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,131,50
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,133,53
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,125,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,127,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,47
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,124,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,123,42
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,49,119
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,44,127
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,118,44
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,122,43
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,128,41
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,0,80,212
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,229,227
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,229,236
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,219,227
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,236,229
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,234,224
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,240,438
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,226,429
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,265,92
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,264,96
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,270,93
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,268,94
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,265,97
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,263,95
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,269,98
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,264,96
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,270,95
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,270,103
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,267,95
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,538,1116
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,294,623
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1073,653
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1211,345
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,398,202
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,197,401
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,459,458
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,395,537
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,560,783
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,537,794
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,559,625
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,167,277
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,396,526
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,1033,1027
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,413,583
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,403,547
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,340,303
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,1120,720
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,1116,726
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,1739,1746
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,561,588
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,273,233
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,269,224
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,428,423
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,185,150
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,571,773
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,260,230
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,275,253
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,406,543
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,466,464
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,3,548,408
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1678,1702
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1742,1588
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,589,785
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,988,1322
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1627,1935
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,1502,1695
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,249,261
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,202,206
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,201,196
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,199,201
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,191,205
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,205,216
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,206,198
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,277,285
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,200,225
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,197,273
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,153,333
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,152,333
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,149,336
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,299,490
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,304,486
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,171,348
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,338,150
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,110,230
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,109,234
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,119,237
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,253,116
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,120,264
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,128,266
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,110,239
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,260,346
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,513,699
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,498,677
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,856,396
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,2,622,564
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,2,628,546
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,2,634,550
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,501,785
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,707,4102
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,320,4750
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,634,1435
../../DATASET/NTU_PCB/yolo_training/train/TMDSIDK437X_T.txt,4,981,837
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0385FMCZ_B.txt,4,2255,595
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0385FMCZ_B.txt,4,430,517
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0385FMCZ_B.txt,4,436,528
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,16,6
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,8,15
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,16,31
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,15,7
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,8,13
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,15,6
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,12,7
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,7,16
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,8,13
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,15,6
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,17,6
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,1,23,49
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,16,7
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,7,15
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,15,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,17,7
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,18,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,9,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,10,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,9,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,9,22
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,8,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,18,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,18,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,17,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,8,15
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,11,30
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,16,7
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,6,18
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,23,6
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,6,13
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,0,16,9
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,18,33
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,19,35
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,33,15
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,23,11
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,23,12
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,35,16
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,10,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,9,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,33,16
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,10,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,8,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,10,22
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,34,16
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,3,66,63
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,3,60,28
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,3,44,32
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,19,74
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,29,71
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,70,23
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,26,74
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,30,59
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,29,49
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,24,59
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,24,56
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,74,71
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,131,59
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,63,60
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,55,49
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,25,28
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,26,24
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,29,26
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,27,26
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,29,28
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,34,31
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,151,52
../../DATASET/NTU_PCB/yolo_training/train/DRV2605EVMCT_T.txt,4,182,85
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,64,124
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,85,155
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,125,67
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,124,67
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,37,74
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,127,69
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,128,69
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,125,68
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,128,68
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,127,68
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,71,129
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,127,69
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,86,155
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,152,85
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,67,124
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,69,128
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,124,66
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,68,124
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,68,127
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,1,68,127
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,86,155
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,75,35
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,75,35
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,75,35
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,128,69
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,71,33
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,73,35
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,66,126
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,67,126
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,66,126
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,71,124
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,128,68
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,67,127
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,127,69
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,123,66
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,125,68
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,125,67
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,69,128
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,34,74
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,34,74
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,36,74
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,0,71,33
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,3,125,130
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,3,139,137
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,3,86,128
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,3,161,136
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,3,278,219
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,2,92,42
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,2,38,103
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,4,285,832
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,4,273,1023
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,4,283,618
../../DATASET/NTU_PCB/yolo_training/train/EVALCN0540ARDZ_B.txt,4,275,822
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,118,54
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,143,73
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,336,380
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,325,387
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,112,52
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,121,51
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,138,74
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,119,53
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,153,98
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,157,77
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,160,77
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,154,244
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,142,77
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,123,50
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,106,48
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,219,220
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,44,99
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,185,119
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,175,118
../../DATASET/NTU_PCB/yolo_training/train/TPS2378EVM602_T.txt,1,175,123
