Filename,Component,Height,Width
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,2,82,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,32,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,64,149
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,60,150
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,64,147
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,20,40
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,63,149
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,61,146
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,32,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,21,37
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,60,145
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,61,149
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,115,184
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,35,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,32,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,50,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,52,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,52,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,66,150
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,65,145
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,51
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,116,192
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,138
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,51
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,30,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,25,40
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,28,28
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,28,29
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,29,29
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,28,28
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,27,30
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,27,27
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,29,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,36,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,37,58
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,52,146
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,75,40
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,77,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,75,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,222,225
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,211,217
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,211,205
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,200,205
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,211,207
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,196,212
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,191,119
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,2,277,197
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,157,80
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,167,76
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,161,76
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,161,78
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,244,493
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,438,144
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,439,155
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,329,462
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,122,135
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,59,146
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,64,135
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,68,149
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,118,194
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,25,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,68,141
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,37,100
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,560,387
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,554,370
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,552,384
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,119,187
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,116,184
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,28,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,58,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,60,147
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,58,149
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,22,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,115,187
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,68,146
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,61,84
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,19
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,25
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,38,23
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,42,25
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,231,182
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,748,241
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,65,148
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,63,150
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,205,135
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,203,134
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,61,60
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,63,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,63,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,59,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,61,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,36
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,57,38
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,55,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,47,30
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,50,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,50,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,37
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,52,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,54,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,53,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,55,39
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,36
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,119,124
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,54,36
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,23,43
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,2,84,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,52,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,32,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,28,39
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,58
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,53,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,41,25
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,61,83
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,84,130
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,249,241
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,25,40
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,38,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,30,42
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,139,205
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,58,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,60,85
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,56,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,22,39
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,57,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,56,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,58,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,43,77
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,50,28
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,39,77
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,60,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,41,27
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,76,176
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,57,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,73
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,38,74
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,68,62
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,23,36
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,28,42
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,29,38
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,54,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,69,59
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,85,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,189,155
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,29,27
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,29,30
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,24
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,38,22
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,50,30
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,52,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,55,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,59,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,39,19
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,126,144
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,61,31
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,57,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,56,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,55,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,47,29
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,30,51
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,28,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,32,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,575,402
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,85
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,58,83
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,53,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,58,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,53,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,41,73
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,40,69
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,187,158
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,46,21
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,38
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,27,41
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,139,205
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,341,452
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,244,310
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,53,35
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,55,32
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,29,15
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,43,21
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,26,12
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,41,20
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,40,23
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,22,36
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,15,27
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,38,26
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,30,16
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,30,15
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,73,39
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,35,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,2,52,80
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,55,33
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,56,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,53,34
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,37,59
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,37,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,2,130,80
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,61,139
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,59,85
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,56,85
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,32,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,32,51
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,63,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,68,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,61,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,70,174
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,60,88
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,3,142,89
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,23,38
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,35,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,36,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,63,59
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,68,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,61,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,61,171
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,57,82
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,318,262
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,324,263
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,38,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,35,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,61,68
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,33,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,32,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,34,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,36,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,1,35,56
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,427,106
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,34,52
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,36,53
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,60,57
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,59,64
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,33,55
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,101,69
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,47,54
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,0,60,39
../../DATASET/WACV_PCB/yolo_training/train/XLVDSproSupply_Top1.txt,4,55,36
